age,income,gender,city,purchases,score,category,is_active,signup_year,device,last_login_days,target
59.0,3046.5910640698285,unknown,Unknown,24,0.7624040635274477,C,,2021,Web,55,0
25.0,6869.578935095124,female,Giza,42,0.606411890534753,C,1,2020,Web,256,1
41.0,10686.962710225574,male,Alex,23,0.937542287536437,C,0,2019,Android,356,0
33.0,6492.25154814497,,,33,0.7310455363623782,B,0,2022,Web,346,1
43.0,7175.677398370514,unknown,Unknown,42,0.5419159560260969,D,0,2018,Android,337,0
44.0,10117.30167359418,,Giza,20,0.816204995282764,C,1,2021,Web,284,1
54.0,8461.123035011753,,,47,0.2904839792766557,,,,,327,1
21.0,785.3466588919437,,,1,0.2634927447006429,A,1,2020,Android,87,0
41.0,14847.294378215744,male,Tanta,15,0.9714550951394781,A,,2018,iOS,137,1
36.0,13802.30600908074,,Giza,39,0.9498217005126488,A,1,,Web,230,1
53.0,4216.956137591354,unknown,,20,0.8805161707508264,B,,,Web,251,1
56.0,10256.009948460423,male,Unknown,36,0.21436909690827266,D,,,iOS,219,1
27.0,4975.518113709899,female,Tanta,7,0.5876889837470788,A,0,2022,Web,307,0
42.0,,unknown,,13,0.5350500892219634,B,0,2021,Android,66,1
35.0,12187.688278849086,male,Cairo,45,0.20310848572394857,,1,,Web,240,1
36.0,13645.212028300237,unknown,Alex,21,0.44778817091668977,,,2021,iOS,22,1
53.0,13539.893226157741,unknown,,17,0.46514585544887355,B,0,2021,,154,1
27.0,11101.77641844979,female,Tanta,4,0.24062263870143974,D,1,,Android,41,1
50.0,15738.425813946003,male,Tanta,41,0.954880820382587,,0,2018,Android,23,0
22.0,7252.472352567781,,Unknown,46,0.4927149916416136,D,,,Web,318,0
52.0,8251.168763398158,unknown,,44,0.5248918636403362,B,0,2022,,362,1
51.0,-1675.8254746040402,unknown,,29,0.5985788921354929,,1,2020,iOS,7,1
50.0,9581.245669757402,unknown,Unknown,30,0.886952439058839,,1,2022,Web,391,0
38.0,12608.620588164562,unknown,Alex,8,0.5333096842561509,C,1,2021,Web,272,0
34.0,11283.668254040056,unknown,Unknown,30,0.5409657645403234,,1,2022,Web,32,1
39.0,7191.908410404925,male,Tanta,30,0.24019333509286933,A,0,2020,iOS,383,0
54.0,13800.365228415409,unknown,Alex,40,0.6028171913431709,C,1,,Android,9,1
32.0,9667.761614292132,unknown,Alex,8,0.3811495315875365,B,1,,iOS,367,0
52.0,13448.920204039156,unknown,Giza,36,0.6467814958452633,A,0,,iOS,228,1
45.0,12187.673582978183,,Tanta,5,0.30074635652914905,A,0,2022,Android,138,1
24.0,16410.290315063627,,Tanta,41,0.7157283697393596,D,,,Web,50,0
49.0,11527.135131547917,male,Unknown,25,0.6189027844561924,C,1,,Web,113,1
28.0,12744.742028204266,unknown,Tanta,9,0.4744839725261665,D,0,,iOS,327,0
27.0,9654.773100827035,unknown,,5,0.09667243373102175,C,1,2021,iOS,156,0
26.0,7736.994324644525,female,Unknown,32,0.6269681612612399,C,0,2021,Android,83,0
31.0,12208.29493402164,,Tanta,44,0.8592789585833613,A,0,2020,iOS,289,1
30.0,16762.288138928692,female,,29,0.17107439598517082,,1,2019,Web,359,0
42.0,7228.537084346586,unknown,Giza,39,0.08471946532761643,D,,2022,Android,117,1
19.0,,unknown,Tanta,23,0.03956878352180615,D,1,2021,Web,394,0
52.0,10119.926958479535,female,Giza,27,0.03181873780895483,A,,,Web,135,0
24.0,13082.033394737713,male,Tanta,44,0.8420691733781317,,,2022,Android,256,1
38.0,11554.56092299673,male,Tanta,37,0.7276149404789571,C,1,2020,,282,0
35.0,14108.784203950298,female,Cairo,28,0.20229833490693616,C,,2018,Android,206,1
20.0,18882.592640385155,unknown,,43,0.9171175298161458,,1,2018,Web,370,0
59.0,7124.944105062117,female,Tanta,14,0.13533981400838924,C,0,,Android,176,0
56.0,12743.780401654254,,Giza,7,0.3741627367468945,D,,,Android,275,1
58.0,11442.879001842266,male,Alex,22,0.45210830476984365,D,1,2021,iOS,221,0
28.0,10085.680978425775,female,Giza,42,0.07589575172446605,D,,2020,,372,1
56.0,12727.383506545524,male,,8,0.3474742018620558,A,1,2020,,46,1
41.0,8799.386408207143,,Tanta,10,0.10188069685269308,C,1,2022,iOS,277,1
36.0,11453.705792411443,unknown,Unknown,5,0.7897743907533187,A,,2021,Web,21,1
21.0,4126.184066287229,unknown,Cairo,46,0.04682810871094256,C,0,2018,Web,194,0
43.0,7575.3312485237975,unknown,Unknown,48,0.017136570088211345,D,0,2020,Android,125,0
,14713.843663493933,male,Cairo,11,0.7324986832861841,D,,,,334,1
59.0,14540.873421719893,,Cairo,33,0.7808483163017246,,1,2020,Android,241,1
49.0,11167.449835231833,female,Unknown,20,0.4956300126262707,C,0,2018,iOS,76,1
56.0,7961.276105246144,unknown,,31,0.31787258906358895,B,1,2022,Android,78,0
53.0,13713.696233582243,male,Tanta,35,0.2364531291851606,A,,2022,Web,311,0
57.0,15564.19321673487,unknown,Giza,24,0.11702789982693651,D,1,2022,,21,1
54.0,8144.349085490443,,Unknown,34,0.48423016939790775,,0,2022,iOS,203,1
50.0,3452.4114100668294,female,Alex,33,0.49108913195649584,,0,2021,Web,111,1
53.0,12021.107164543087,unknown,Cairo,18,??,D,,2022,Web,80,1
20.0,14111.957248333496,,Giza,36,0.7782625988482859,C,,2022,Web,383,1
26.0,12643.675868521346,male,Alex,16,0.09977686022558452,,,2021,Web,377,1
25.0,17042.85638753473,,Giza,15,0.6700100239998776,C,1,2020,Web,168,0
50.0,17061.852994876645,male,Tanta,15,0.4015673228999893,,0,2019,iOS,49,1
23.0,8625.712165089248,unknown,Alex,43,0.2409498865244526,A,,2022,Web,329,0
58.0,10895.474735097037,unknown,,3,0.6815941118784741,C,0,2019,Web,236,0
,7765.593210941302,,,48,0.1976778988620178,,0,,Web,170,1
21.0,5400.713365267042,male,Unknown,29,0.23091699358259576,D,0,2018,,372,1
30.0,,,Giza,33,0.9985456537471847,B,0,2019,Web,168,1
19.0,13226.596089683695,,,4,0.8886687260967616,D,,2018,Android,106,0
22.0,11362.993843088992,unknown,,32,0.6971391184065707,C,,2019,iOS,241,1
44.0,14004.823782253778,unknown,Unknown,45,0.3157627578702643,D,1,2022,iOS,90,0
49.0,21392.296344849066,unknown,Unknown,8,0.536718349111983,D,,,Android,7,1
38.0,12249.404214586288,,,16,0.12661579518114674,B,0,2019,Web,376,1
25.0,6454.357394048211,,Giza,11,0.3339515191495839,D,1,2020,iOS,17,0
55.0,14658.070693037316,female,Giza,23,0.06797053618955284,,1,,Web,365,0
25.0,6370.69468446501,female,Cairo,11,0.6103183314259706,A,,2019,,349,0
20.0,17867.515981531345,,Cairo,14,0.857495741702698,B,,2018,Android,186,1
20.0,1128.4787859759526,female,Alex,15,0.8095513010969342,C,0,2020,iOS,152,1
39.0,7540.529723489064,,Alex,22,0.856081269047497,,,,iOS,50,1
23.0,12799.622228999411,unknown,Alex,17,0.17459971858024292,C,1,2019,Web,128,1
19.0,15298.844472210447,male,Cairo,21,0.6500846114481559,B,0,2018,Android,357,0
40.0,6953.575931694179,unknown,Unknown,45,0.9567420381914412,B,0,,,209,0
19.0,6137.8391446600435,,,43,0.7832511645716713,D,1,2018,,176,1
55.0,10667.652362363699,unknown,Tanta,30,0.003390378797691551,B,1,2022,iOS,140,0
34.0,18590.472326045736,,Tanta,42,0.8823066115545114,C,1,2018,Web,344,0
52.0,3077.3006500068414,,,14,0.7057798499952942,B,1,,Web,319,0
51.0,8586.459562723901,female,Giza,20,0.12206205592013708,A,,2020,Web,7,0
40.0,11170.832588766036,,Cairo,7,0.31382258271004304,D,1,2021,,146,0
47.0,6418.227865414601,male,Giza,48,0.11751481233190453,B,,2018,Web,61,0
25.0,6402.762020305319,female,Tanta,39,0.7298104977972278,A,1,2020,Android,373,1
39.0,,male,Giza,35,0.003523886410120469,C,1,,iOS,308,0
53.0,11317.194217222637,,Cairo,41,0.46452218140791834,C,1,2021,Web,112,1
22.0,9122.22259076502,unknown,Cairo,37,0.999808973445324,A,,2019,,360,0
30.0,16595.045435646844,,Cairo,5,0.8511305333336037,A,1,2018,Android,369,1
46.0,12666.717002807876,,Tanta,16,0.5872217145178821,B,,2022,iOS,360,1
48.0,11724.238104467824,unknown,Cairo,39,0.6939341440379934,D,0,2019,iOS,372,0
33.0,14624.441286887672,unknown,Alex,44,0.6036387909123216,D,0,2022,Web,2,1
59.0,11803.613011367153,male,Alex,46,0.8108459468586963,,1,2020,,377,0
47.0,8005.660177143394,female,,35,0.8859848236570289,A,1,2020,,28,1
33.0,8815.813961075279,female,Cairo,27,0.7665923829724611,C,1,,iOS,79,0
29.0,,female,Alex,46,0.1819625295456011,,1,2021,Web,390,0
34.0,19021.951839434845,male,Cairo,22,0.37252139891866076,A,0,2022,,61,0
33.0,14188.257863803286,male,Tanta,30,0.7844082121527391,A,,2020,,84,1
29.0,-1518.1178891772288,unknown,Alex,45,0.823177580060651,,1,,Android,237,0
25.0,15999.077946893463,female,Tanta,10,0.6288027342341805,D,0,2022,iOS,170,0
37.0,3403.3031180172366,,Alex,19,0.714145221039661,A,,2020,Web,269,0
20.0,12343.010400893258,male,Unknown,31,0.17449856293051946,,1,2022,Android,279,0
33.0,81.88410919896342,,Unknown,16,0.3726658071813189,B,0,,Web,221,0
47.0,8073.417964165421,female,,41,0.5346362815108355,B,1,2021,,247,0
40.0,16034.200784838275,female,,37,0.9837084060194858,C,1,2019,iOS,288,1
45.0,16284.852489787463,male,,5,0.7992155902356337,D,0,2018,Android,371,1
57.0,11380.489267617857,male,Tanta,0,??,,1,2020,iOS,341,0
22.0,13543.591569570353,unknown,Alex,36,0.35240654044433806,D,1,,,61,0
37.0,3638.9339838621445,,Unknown,3,0.21689829282996642,D,0,,iOS,61,0
,12422.49972701499,unknown,Cairo,30,0.15225908911706054,,1,,Web,369,0
18.0,13829.368344768278,unknown,Giza,10,0.11998009096984874,A,,,,367,0
47.0,21563.856269650627,,Unknown,16,0.9657030408927596,B,1,,Web,13,1
38.0,7195.513151433586,female,Unknown,6,0.9066335660173154,C,0,2022,Android,95,0
37.0,10073.3626766265,,Cairo,34,0.48324426591490033,A,1,2020,Web,61,0
23.0,10351.518002434472,female,Unknown,1,0.548544633983998,D,1,2020,Android,25,0
39.0,13143.626801992918,unknown,Unknown,39,0.8386227499122121,D,1,2018,,252,0
35.0,13962.298096970357,female,Unknown,36,0.648838359594256,,,2021,,4,0
25.0,14774.118003054395,female,,36,0.7326579169113311,B,1,2018,iOS,203,1
56.0,14445.82971690765,female,,9,0.7911418694214604,B,0,2019,iOS,28,1
49.0,3334.967683701774,,Alex,11,0.48302875734184714,C,0,2019,iOS,152,0
50.0,-1759.3859614206576,female,,16,0.9747928911324707,A,0,2019,,79,0
33.0,7685.306258126342,,Unknown,45,0.6283649713844403,C,0,2019,iOS,339,0
29.0,9840.624199271246,male,Giza,25,0.6334852516741484,D,1,2019,Android,74,1
55.0,7240.295083208952,male,,4,0.14104513641364647,D,,2022,,55,1
51.0,7931.358356495047,unknown,Alex,4,0.9877372121355908,B,0,2020,Android,371,0
31.0,8486.877575169097,unknown,Alex,37,0.0707755348067215,D,1,2022,,31,0
53.0,12598.484497387164,,Tanta,46,0.9856363508492285,A,,2022,iOS,239,1
50.0,5348.385752324365,female,Unknown,26,0.9105655852278896,A,,2018,Web,135,1
40.0,9649.775035176734,female,Giza,4,0.8564202716854165,C,0,2018,iOS,199,0
19.0,9684.21872701432,male,Giza,7,0.6735986942562721,A,1,2022,Android,385,0
58.0,,,Tanta,30,0.6088580892743356,D,1,2019,Web,291,0
38.0,15228.571778708065,female,Giza,32,0.9966200175131916,,1,2021,iOS,354,0
19.0,17578.48329154628,female,Alex,20,0.9739974862105185,B,1,2020,,296,1
44.0,6643.041488103504,,Cairo,34,0.8118330836348608,B,0,2019,,367,0
26.0,1000.1142524597835,unknown,Alex,20,0.08686147599745608,B,,2018,iOS,396,0
18.0,8911.322970691212,,,14,0.37216661255424766,,,2022,Android,108,0
28.0,2851.224137650692,,Cairo,35,0.8659278098391866,D,0,,Android,389,0
20.0,22305.59609165637,female,Giza,1,0.7025203250767825,A,,,,186,1
40.0,6072.037665206362,male,Unknown,29,0.12200420353927754,D,,2018,Android,147,0
43.0,12537.25194543729,female,Cairo,27,0.3482485412903583,C,0,2020,Android,345,0
21.0,14203.297480034931,female,Alex,16,0.019425504177490782,D,0,2022,Web,355,0
35.0,11532.800477071014,female,Alex,43,0.8928032675426119,D,,2021,Web,274,0
23.0,19345.241580891397,,,19,0.7470052856214844,B,0,2022,Android,341,1
52.0,9088.834869478851,,Alex,39,0.4358608606362464,D,1,2018,,139,0
39.0,6243.03209182832,female,,28,0.7603881025198961,,1,2019,Web,2,1
32.0,6010.189245319338,female,Alex,4,0.9334221937113886,B,,2018,iOS,116,0
39.0,13375.025625716567,male,Tanta,24,0.27989169265086866,C,0,2020,Web,388,0
54.0,9145.907891807243,unknown,Giza,9,0.2858168410648333,,1,2021,iOS,68,1
59.0,6010.799547685521,female,Unknown,18,0.4826514814551971,,0,,Android,52,1
29.0,11985.873469856075,,,40,0.7068996274585497,C,,2020,iOS,166,1
59.0,13191.621512897409,unknown,Tanta,47,0.9930374353367277,A,,2020,Android,6,0
55.0,11220.87333828795,unknown,Giza,0,0.16293145540362142,D,0,2019,,121,1
35.0,14048.183765510232,male,,46,0.34213556490978736,D,0,2018,Android,290,1
52.0,10396.44375782641,unknown,Cairo,33,0.3634399776509346,A,0,2019,Android,357,0
47.0,7328.68598268433,female,Tanta,13,??,C,1,2019,Web,205,1
41.0,13651.300321801795,female,,24,0.8865977959490746,A,,2022,iOS,272,1
59.0,5994.6028591224895,,Tanta,25,??,B,,2018,,275,0
47.0,4920.015937600106,female,Tanta,20,0.7136503573224291,B,1,,Web,33,1
31.0,15201.773421402993,female,Tanta,15,0.9096220157595893,B,1,2022,Android,125,1
23.0,8434.684130425334,male,Cairo,9,0.12129566900068323,A,1,,Web,285,0
20.0,17495.577592502374,unknown,Alex,31,0.6350599800633107,,,2018,Android,113,0
33.0,13854.676540269727,male,Tanta,43,0.2023840642007948,B,0,2019,iOS,295,1
24.0,8092.725787446224,unknown,Giza,44,0.44114091876121175,A,0,2021,Android,396,0
31.0,12187.996445182001,male,Alex,19,0.1268087372565352,B,,2022,Android,389,0
26.0,21377.711235010946,,Cairo,8,0.6836191926813018,B,,2018,Web,311,0
32.0,13394.229142655764,male,Unknown,33,0.40137537990996985,D,0,2022,Android,374,1
38.0,12617.645080340979,male,Cairo,30,0.5672526938598034,A,1,2018,iOS,370,1
52.0,7323.755168590207,,Unknown,18,0.5235423244111623,D,1,2022,,90,0
19.0,18300.496132894274,female,Giza,46,0.6939848028351275,C,,2021,iOS,124,0
44.0,15930.719710808378,female,Unknown,30,0.8955783398405192,B,,2018,Android,17,0
19.0,7364.970857229842,,,29,0.2797493383871893,B,,2021,iOS,87,0
52.0,18461.857849344062,,Tanta,46,0.5951668138335596,D,,,Android,223,1
35.0,10741.380474260566,male,Alex,23,0.5737663787251883,A,0,2021,Android,358,1
31.0,6218.282463984879,,,32,0.3151453191709217,,0,,iOS,281,1
37.0,7306.665819316586,,Alex,17,0.4995861547262743,,,2021,Web,161,0
35.0,13949.656151836498,unknown,Tanta,20,0.04045317364249679,C,0,2022,,27,0
27.0,6249.249294150253,unknown,Alex,30,0.4269330717847474,A,1,2020,,260,1
42.0,5035.97624026188,female,Cairo,38,0.2705268861205815,A,1,2019,Android,361,1
19.0,8025.0648291168545,,Tanta,41,0.8639756500964437,D,,2020,Web,337,1
42.0,8697.190490156743,male,Tanta,40,0.3577916881393369,B,1,2020,Web,263,0
50.0,6970.080134626471,female,Alex,42,0.19220972670609915,B,,2022,,234,1
53.0,7957.247977278863,female,,3,0.5296712254365523,A,0,2020,Android,367,1
48.0,14126.190553276267,female,Unknown,25,0.8109644476096168,,,2020,iOS,161,1
31.0,11154.26096415752,,Giza,32,0.3540457588677518,C,1,2022,Android,54,1
18.0,7679.616610831728,,Unknown,43,0.8468304108357335,D,,2019,,277,0
33.0,8074.683629738716,male,Cairo,32,0.3261295575959695,A,0,2019,iOS,86,0
20.0,9407.547206823912,male,Tanta,48,0.7355980330657654,C,0,2020,Android,328,0
52.0,9665.136064344155,female,Tanta,19,0.11525117750005909,A,,2019,Web,52,1
58.0,9684.161847021636,,Cairo,40,0.06220055164521687,C,1,2022,Android,310,1
23.0,13961.11448372493,male,Giza,7,0.7375759057229109,C,,2021,iOS,122,0
42.0,10886.672819314294,unknown,Tanta,35,0.3683982139723879,B,,2018,iOS,333,1
30.0,11019.059544696467,unknown,Unknown,7,0.3929952741525615,D,1,2022,Android,371,0
,16420.5340916504,female,Cairo,30,0.574152647060846,D,,2019,,339,1
25.0,18444.931443514306,unknown,Tanta,21,0.9868701598897752,B,0,2020,iOS,40,0
38.0,4460.629212109005,female,Unknown,41,0.17150980177453623,,0,,,215,0
51.0,2894.913494219717,,Cairo,49,0.2998540785625107,D,1,2019,Android,72,1
,8427.672484199262,female,Cairo,46,0.6487036516466834,B,0,,,234,0
,13524.078578025916,female,Cairo,18,0.7009633056373453,C,0,2020,Web,70,0
32.0,11691.938799943437,,Giza,19,0.7061452590322966,C,1,2018,Android,228,1
21.0,14743.448662203467,male,Cairo,22,0.5954052681329248,D,,2021,Android,195,1
29.0,8234.362694385487,male,,23,0.5882838643864481,C,,2021,iOS,330,0
49.0,1194.8192551989923,male,Alex,42,0.1481069495585422,D,1,2022,Android,195,1
49.0,3849.4822092488866,male,Alex,23,0.8346253729307812,A,1,2018,Web,219,0
45.0,12541.303263963706,female,Cairo,35,0.008895811218131877,B,,2022,Web,182,1
30.0,14777.891225011985,male,Tanta,8,0.41757726068317036,,0,,Android,176,0
48.0,1419.4141835405062,unknown,Alex,39,0.2154092517859303,D,,,,336,0
31.0,16347.958899886184,unknown,Unknown,15,0.10433991296544953,,0,2018,iOS,359,1
37.0,,male,Unknown,26,0.319490804914736,B,0,2018,,133,1
35.0,9683.100557742831,unknown,Tanta,44,0.6571872928538,B,1,2021,Web,234,1
46.0,7179.295789669739,unknown,Unknown,36,0.4970829103145161,A,0,2018,Android,139,1
23.0,17160.224845730492,,,12,0.8735258618738173,B,1,2018,Android,256,1
49.0,14036.528947100804,,Tanta,1,0.5996854545787882,C,0,2019,,284,0
46.0,12208.70553344491,male,Unknown,11,0.2531340360151795,,,2018,Web,89,1
19.0,6708.688740084859,female,Cairo,40,0.5152209452909287,B,0,2021,iOS,327,1
40.0,17263.81552105175,female,Unknown,32,0.22738580379537343,B,,2021,Android,50,0
36.0,10136.580210796641,,Cairo,22,0.17865647511981209,,1,2021,,185,1
48.0,11345.578556761542,,Unknown,13,0.9550205254213602,,1,2020,Web,285,0
22.0,10328.767291798966,female,Unknown,38,0.46803283234759674,A,0,2022,Android,319,0
36.0,6555.022909203731,male,Unknown,48,0.6512080907360505,B,,2018,,121,1
51.0,11438.74443662592,female,Cairo,29,0.8734322771895898,C,0,2020,,178,1
27.0,13136.223526562813,female,Unknown,45,0.3221776520378089,C,1,2021,Web,131,0
42.0,,unknown,Unknown,48,0.7890252401118069,A,,2021,,87,1
19.0,11053.3449734754,female,,33,0.7888269344021952,B,1,2021,Android,217,1
,10263.247409696254,,Giza,8,??,,1,2018,,199,0
,14118.090982635984,male,Cairo,14,0.18946454427042392,C,0,2020,,94,1
32.0,,female,,23,0.9628402342460175,B,0,2020,iOS,81,1
26.0,11019.569336579834,unknown,Alex,47,0.2747812945868229,A,0,2019,iOS,161,0
40.0,11967.262305965265,,Tanta,40,0.7768147737056363,A,0,2022,Web,314,0
36.0,,,Giza,24,0.16230589962033193,,1,2021,Android,288,0
26.0,6285.904445442198,unknown,,35,0.9242270585636133,A,1,,,295,0
52.0,7018.272463365529,,,31,0.4278452977090548,A,,2019,iOS,72,0
38.0,11841.355164378603,unknown,Unknown,46,0.6686534518898447,A,0,2018,,339,0
26.0,8941.077490252319,,Alex,20,0.8501918212687214,C,,2019,,295,0
45.0,8881.347436364606,,Alex,41,0.2823865161238145,,0,2021,,173,0
24.0,12718.6640515708,,Unknown,38,0.38899601251303473,,,2019,Web,1,1
33.0,14587.711853628909,,,5,0.3133892076392789,,,2021,iOS,106,0
33.0,15362.721430051692,unknown,,46,0.282870514033552,A,0,2019,,166,0
50.0,7243.7447885391675,female,Unknown,24,0.510301449796504,A,0,2021,iOS,20,1
21.0,14152.355284589466,,Giza,1,0.5467449937083112,C,1,2020,,349,0
21.0,19382.423920968933,unknown,Cairo,30,0.07682275519002146,A,1,2019,,41,0
56.0,10567.315898336525,unknown,Giza,29,0.6732928604403458,C,0,2020,Android,301,1
57.0,9670.10413034803,unknown,Cairo,14,0.42000131200935076,,0,2022,Android,114,1
34.0,8732.0758727467,female,Alex,17,0.8895293401136996,C,0,2022,iOS,370,0
54.0,5213.092669574495,male,Tanta,31,0.885522416889137,B,0,2022,,16,1
56.0,13790.140733821772,unknown,Unknown,13,0.7200927833744798,D,,2019,iOS,288,0
46.0,9690.124401071811,unknown,Giza,17,0.8537831880051661,A,,2022,,330,1
53.0,9326.30580089198,unknown,Alex,34,0.9225140868680995,,,2020,iOS,41,1
55.0,13093.045471360743,female,Giza,21,0.5773288703059316,D,,2020,iOS,228,0
56.0,13507.673728924146,,,13,0.9719063591691615,D,1,,Web,263,0
54.0,7296.20529100833,female,Cairo,37,0.9553988613899181,,0,,Web,131,0
,7403.66053758803,unknown,Unknown,13,0.10988266455152274,D,,,iOS,105,1
24.0,7203.8996178132165,male,,33,0.5227550364437841,C,,2022,Android,138,0
44.0,19510.814362590754,unknown,Cairo,21,0.11446746433075783,,0,2022,Android,148,0
45.0,16647.15693998574,,,15,0.684133564956521,,,2018,,387,1
39.0,13181.68190143571,male,Cairo,47,0.7652757858794331,C,,2018,Web,238,0
31.0,8310.649428277102,male,Cairo,48,0.8846779662402882,B,1,2019,iOS,234,1
24.0,8843.819354568473,female,,15,0.6500095384968161,B,,2018,Android,268,0
54.0,11635.467953843847,female,Alex,15,0.4539927755320734,D,0,2020,,286,0
39.0,19941.08604947701,,Unknown,39,0.155936988658831,,,2020,,387,0
22.0,11299.947216126684,female,Tanta,37,0.12510398170243187,C,1,2019,iOS,254,1
19.0,,,Giza,17,0.48566728864711706,,1,2019,,271,0
44.0,-1470.414799462109,male,Cairo,22,0.8325477017783316,C,0,2021,Web,370,1
38.0,11159.105172835194,male,Unknown,45,0.7507187303842728,B,1,2018,Web,103,0
55.0,3727.623399599749,male,Giza,47,0.8808017613032345,B,,2021,Android,48,0
32.0,7808.522872412763,,Unknown,39,0.8109902105612193,D,0,2022,iOS,297,0
38.0,10210.986647829359,female,,17,0.20546655574172223,C,,,Web,341,1
27.0,8640.542309826666,female,Giza,45,0.2003244104452433,B,0,,Android,311,0
40.0,7138.180356849887,female,Unknown,48,0.45801330071974167,A,1,2020,,335,0
56.0,7178.28892150475,unknown,Tanta,21,0.19115573223567306,B,1,2019,iOS,369,1
22.0,9050.282806787849,male,Unknown,39,0.18747426948691115,,,2022,iOS,344,0
18.0,8853.812116877809,male,Unknown,29,0.26777893593483637,C,1,2021,,38,1
30.0,10091.226555940224,unknown,Cairo,47,0.022567186746964563,A,,2022,Web,233,0
38.0,9754.84756970354,male,Cairo,41,0.5713426643642829,B,1,2022,,172,1
43.0,15754.941807638885,male,Cairo,41,0.39660677738726824,B,1,2019,,303,1
38.0,776.7971022751608,unknown,,17,0.23739581616087657,C,,2018,Android,318,1
35.0,,male,Unknown,17,0.13422390353798086,A,1,2019,iOS,22,0
54.0,10319.54324611816,female,Tanta,40,??,C,0,2019,,365,1
49.0,9396.14343328362,unknown,Giza,0,0.6019583898640402,B,1,2018,Android,300,0
